CODE_STATION;NOM_STATION;DATE_RELEVE;EVENEMENT;COTE;COTE_UNITE;VOLUME;VOLUME_UNITE;SURFACE;SURFACE_UNITE;DEBIT_IN;DEBIT_IN_UNITE;DEBIT_OUT;DEBIT_OUT_UNITE;EVAPORATION;EVAPORATION_UNITE;PLUVIOMETRIE;PLUVIOMETRIE_UNITE
34              ;Barrage du Salagou;05/02/24;;137,35;m NGF;91205000;m3;650,8;ha;0,109;m3/s;0,109;m3/s;9436,6;m3;0;mm
32              ;Barrage des Olivettes;06/02/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,014;m3/s;0,014;m3/s;334,805;m3;0;mm
34              ;Barrage du Salagou;06/02/24;;137,36;m NGF;91268000;m3;651,08;ha;0,838;m3/s;0,109;m3/s;9440,66;m3;0;mm
32              ;Barrage des Olivettes;07/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,037;m3/s;0,01;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;07/02/24;;137,35;m NGF;91205000;m3;650,8;ha;-0,729;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;08/02/24;;154,12;m NGF;1607415,32;m3;23,06;ha;-0,072;m3/s;0,01;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;08/02/24;;137,35;m NGF;91205000;m3;650,8;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;09/02/24;;154,13;m NGF;1609790,43;m3;23,07;ha;0,037;m3/s;0,01;m3/s;0;m3;15,5;mm
34              ;Barrage du Salagou;09/02/24;;137,35;m NGF;91205000;m3;650,8;ha;0;m3/s;0;m3/s;0;m3;18;mm
32              ;Barrage des Olivettes;10/02/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,037;m3/s;0,01;m3/s;0;m3;9,2;mm
34              ;Barrage du Salagou;10/02/24;;137,38;m NGF;91394000;m3;651,64;ha;2,188;m3/s;0;m3/s;0;m3;14,5;mm
32              ;Barrage des Olivettes;11/02/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0,092;m3/s;0,01;m3/s;0;m3;0,2;mm
34              ;Barrage du Salagou;11/02/24;;137,39;m NGF;91457000;m3;651,92;ha;0,729;m3/s;0;m3/s;0;m3;0,5;mm
32              ;Barrage des Olivettes;12/02/24;;154,16;m NGF;1616915,76;m3;23,13;ha;-0,017;m3/s;0,01;m3/s;0;m3;1,4;mm
34              ;Barrage du Salagou;12/02/24;;137,4;m NGF;91520000;m3;652,2;ha;0,729;m3/s;0;m3/s;0;m3;2;mm
32              ;Barrage des Olivettes;13/02/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,01;m3/s;0,01;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;13/02/24;;137,4;m NGF;91520000;m3;652,2;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;14/02/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,014;m3/s;0,014;m3/s;353,889;m3;0,4;mm
34              ;Barrage du Salagou;14/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,845;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;15/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;-0,013;m3/s;0,014;m3/s;353,583;m3;0;mm
34              ;Barrage du Salagou;15/02/24;;137,4;m NGF;91520000;m3;652,2;ha;-0,614;m3/s;0,115;m3/s;9978,66;m3;0;mm
32              ;Barrage des Olivettes;16/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,014;m3/s;0,014;m3/s;353,583;m3;0;mm
34              ;Barrage du Salagou;16/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,845;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;17/02/24;;154,13;m NGF;1609790,43;m3;23,07;ha;-0,041;m3/s;0,014;m3/s;352,971;m3;0;mm
34              ;Barrage du Salagou;17/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,116;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;18/02/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,042;m3/s;0,014;m3/s;353,277;m3;0;mm
34              ;Barrage du Salagou;18/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,116;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;19/02/24;;154,13;m NGF;1609790,43;m3;23,07;ha;-0,023;m3/s;0,004;m3/s;352,971;m3;0;mm
34              ;Barrage du Salagou;19/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,116;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;20/02/24;;154,12;m NGF;1607415,32;m3;23,06;ha;-0,023;m3/s;0,004;m3/s;352,818;m3;0;mm
34              ;Barrage du Salagou;20/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,116;m3/s;0,116;m3/s;9982,944;m3;0;mm
32              ;Barrage des Olivettes;21/02/24;;154,13;m NGF;1609790,43;m3;23,07;ha;0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;21/02/24;;137,4;m NGF;91520000;m3;652,2;ha;-0,729;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;22/02/24;;154,12;m NGF;1607415,32;m3;23,06;ha;-0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;22/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0,729;m3/s;0;m3/s;0;m3;0,5;mm
32              ;Barrage des Olivettes;23/02/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,055;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;23/02/24;;137,41;m NGF;91583000;m3;652,48;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;24/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;24/02/24;;137,42;m NGF;91646000;m3;652,76;ha;0,729;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;25/02/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,027;m3/s;0;m3/s;0;m3;8,2;mm
34              ;Barrage du Salagou;25/02/24;;137,41;m NGF;91583000;m3;652,48;ha;-0,729;m3/s;0;m3/s;0;m3;17;mm
32              ;Barrage des Olivettes;26/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;-0,027;m3/s;0;m3/s;0;m3;4;mm
34              ;Barrage du Salagou;26/02/24;;137,43;m NGF;91709000;m3;653,04;ha;1,458;m3/s;0;m3/s;0;m3;3;mm
32              ;Barrage des Olivettes;27/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0;m3/s;0;m3/s;0;m3;0,2;mm
34              ;Barrage du Salagou;27/02/24;;137,43;m NGF;91709000;m3;653,04;ha;0;m3/s;0;m3/s;0;m3;0,5;mm
32              ;Barrage des Olivettes;28/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,002;m3/s;0,002;m3/s;196,435;m3;0;mm
34              ;Barrage du Salagou;28/02/24;;137,43;m NGF;91709000;m3;653,04;ha;0,064;m3/s;0,064;m3/s;5550,84;m3;0,5;mm
32              ;Barrage des Olivettes;29/02/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,002;m3/s;0,002;m3/s;196,435;m3;0;mm
34              ;Barrage du Salagou;29/02/24;;137,43;m NGF;91709000;m3;653,04;ha;0,064;m3/s;0,064;m3/s;5550,84;m3;0;mm
32              ;Barrage des Olivettes;01/03/24;;154,14;m NGF;1612165,54;m3;23,09;ha;-0,025;m3/s;0,002;m3/s;196,265;m3;0;mm
34              ;Barrage du Salagou;01/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0,064;m3/s;0,064;m3/s;5550,84;m3;0;mm
32              ;Barrage des Olivettes;02/03/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,002;m3/s;0,002;m3/s;196,265;m3;4,6;mm
34              ;Barrage du Salagou;02/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0,064;m3/s;0,064;m3/s;5550,84;m3;2;mm
32              ;Barrage des Olivettes;03/03/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,03;m3/s;0,002;m3/s;196,435;m3;0,6;mm
34              ;Barrage du Salagou;03/03/24;;137,44;m NGF;91772000;m3;653,32;ha;0,793;m3/s;0,064;m3/s;5553,22;m3;0,5;mm
32              ;Barrage des Olivettes;04/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,13;m3/s;0,102;m3/s;196,605;m3;0;mm
34              ;Barrage du Salagou;04/03/24;;137,43;m NGF;91709000;m3;653,04;ha;-0,665;m3/s;0,064;m3/s;5550,84;m3;0;mm
32              ;Barrage des Olivettes;05/03/24;;154,1;m NGF;1602665,1;m3;23,02;ha;-0,063;m3/s;0,102;m3/s;195,67;m3;0,6;mm
34              ;Barrage du Salagou;05/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0,064;m3/s;0,064;m3/s;5550,84;m3;0,5;mm
32              ;Barrage des Olivettes;06/03/24;;154,06;m NGF;1593164,66;m3;22,95;ha;-0,01;m3/s;0,1;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;06/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0;m3/s;0;m3/s;0;m3;0,5;mm
32              ;Barrage des Olivettes;07/03/24;;154,02;m NGF;1583664,22;m3;22,87;ha;-0,11;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;07/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;08/03/24;;154;m NGF;1578914;m3;22,84;ha;-0,055;m3/s;0;m3/s;0;m3;21,1;mm
34              ;Barrage du Salagou;08/03/24;;137,43;m NGF;91709000;m3;653,04;ha;0;m3/s;0;m3/s;0;m3;21,5;mm
32              ;Barrage des Olivettes;09/03/24;;154,04;m NGF;1588414,44;m3;22,91;ha;0,11;m3/s;0;m3/s;0;m3;20,3;mm
34              ;Barrage du Salagou;09/03/24;;137,5;m NGF;92150000;m3;655;ha;5,104;m3/s;0;m3/s;0;m3;49,5;mm
32              ;Barrage des Olivettes;10/03/24;;154,14;m NGF;1612165,54;m3;23,09;ha;0,275;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;10/03/24;;137,77;m NGF;93851000;m3;662,56;ha;19,687;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;11/03/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;11/03/24;;137,8;m NGF;94040000;m3;663,4;ha;2,187;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;12/03/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;12/03/24;;137,82;m NGF;94166000;m3;663,96;ha;1,458;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;13/03/24;;154,15;m NGF;1614540,65;m3;23,11;ha;0,007;m3/s;0,007;m3/s;570,817;m3;0;mm
34              ;Barrage du Salagou;13/03/24;;137,8;m NGF;94040000;m3;663,4;ha;-1,269;m3/s;0,19;m3/s;16385,98;m3;0;mm
32              ;Barrage des Olivettes;14/03/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0,062;m3/s;0,007;m3/s;571,805;m3;0;mm
34              ;Barrage du Salagou;14/03/24;;137,84;m NGF;94292000;m3;664,52;ha;3,107;m3/s;0,19;m3/s;16413,644;m3;0,5;mm
32              ;Barrage des Olivettes;15/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;-0,021;m3/s;0,007;m3/s;571,311;m3;0;mm
34              ;Barrage du Salagou;15/03/24;;137,85;m NGF;94355000;m3;664,8;ha;0,919;m3/s;0,19;m3/s;16420,56;m3;0;mm
32              ;Barrage des Olivettes;16/03/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0,034;m3/s;0,007;m3/s;571,805;m3;0;mm
34              ;Barrage du Salagou;16/03/24;;137,85;m NGF;94355000;m3;664,8;ha;0,19;m3/s;0,19;m3/s;16420,56;m3;0;mm
32              ;Barrage des Olivettes;17/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;-0,021;m3/s;0,007;m3/s;571,311;m3;0;mm
34              ;Barrage du Salagou;17/03/24;;137,84;m NGF;94292000;m3;664,52;ha;-0,539;m3/s;0,19;m3/s;16413,644;m3;0;mm
32              ;Barrage des Olivettes;18/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,007;m3/s;0,007;m3/s;571,311;m3;0;mm
34              ;Barrage du Salagou;18/03/24;;137,85;m NGF;94355000;m3;664,8;ha;0,919;m3/s;0,19;m3/s;16420,56;m3;0;mm
32              ;Barrage des Olivettes;19/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0,007;m3/s;0,007;m3/s;571,311;m3;0;mm
34              ;Barrage du Salagou;19/03/24;;137,85;m NGF;94355000;m3;664,8;ha;;m3/s;;m3/s;16420,56;m3;0;mm
32              ;Barrage des Olivettes;20/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;0;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;20/03/24;;137,85;m NGF;94355000;m3;664,8;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;21/03/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;21/03/24;;137,85;m NGF;94355000;m3;664,8;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;22/03/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;22/03/24;;137,86;m NGF;94418000;m3;665,08;ha;0,729;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;23/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;-0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;23/03/24;;137,87;m NGF;94481000;m3;665,36;ha;0,729;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;24/03/24;;154,17;m NGF;1619290,87;m3;23,15;ha;0,027;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;24/03/24;;137,87;m NGF;94481000;m3;665,36;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;25/03/24;;154,16;m NGF;1616915,76;m3;23,13;ha;-0,027;m3/s;0;m3/s;0;m3;20,5;mm
34              ;Barrage du Salagou;25/03/24;;137,87;m NGF;94481000;m3;665,36;ha;;m3/s;;m3/s;0;m3;23,5;mm
32              ;Barrage des Olivettes;26/03/24;;154,2;m NGF;1626416,2;m3;23,2;ha;0,11;m3/s;0;m3/s;0;m3;50,6;mm
34              ;Barrage du Salagou;26/03/24;;137,88;m NGF;94544000;m3;665,64;ha;0,729;m3/s;0;m3/s;0;m3;56;mm
32              ;Barrage des Olivettes;27/03/24;;154,78;m NGF;1764172,58;m3;24,25;ha;1,594;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;27/03/24;;138,14;m NGF;96266000;m3;672,92;ha;19,931;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;28/03/24;;154,82;m NGF;1773673,02;m3;24,32;ha;0,11;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;28/03/24;;138,17;m NGF;96473000;m3;673,76;ha;2,396;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;29/03/24;;154,81;m NGF;1771297,91;m3;24,3;ha;-0,027;m3/s;0;m3/s;0;m3;0,2;mm
34              ;Barrage du Salagou;29/03/24;;138,19;m NGF;96611000;m3;674,32;ha;1,597;m3/s;0;m3/s;0;m3;0,5;mm
32              ;Barrage des Olivettes;30/03/24;;154,82;m NGF;1773673,02;m3;24,32;ha;0,027;m3/s;0;m3/s;0;m3;1;mm
34              ;Barrage du Salagou;30/03/24;;138,2;m NGF;96680000;m3;674,6;ha;0,799;m3/s;0;m3/s;0;m3;10,5;mm
32              ;Barrage des Olivettes;31/03/24;;154,84;m NGF;1778423,24;m3;24,36;ha;0,055;m3/s;0;m3/s;0;m3;0,8;mm
34              ;Barrage du Salagou;31/03/24;;138,23;m NGF;96887000;m3;675,44;ha;2,396;m3/s;0;m3/s;0;m3;3;mm
32              ;Barrage des Olivettes;01/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,055;m3/s;0;m3/s;0;m3;1,2;mm
34              ;Barrage du Salagou;01/04/24;;138,25;m NGF;97025000;m3;676;ha;1,597;m3/s;0;m3/s;0;m3;4;mm
32              ;Barrage des Olivettes;02/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;-0,027;m3/s;0;m3/s;0;m3;0,4;mm
34              ;Barrage du Salagou;02/04/24;;138,25;m NGF;97025000;m3;676;ha;0;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;03/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,005;m3/s;0,005;m3/s;455,719;m3;0,6;mm
34              ;Barrage du Salagou;03/04/24;;138,26;m NGF;97094000;m3;676,28;ha;0,945;m3/s;0,146;m3/s;12646,436;m3;0,5;mm
32              ;Barrage des Olivettes;04/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,033;m3/s;0,005;m3/s;456,093;m3;0;mm
34              ;Barrage du Salagou;04/04/24;;138,28;m NGF;97232000;m3;676,84;ha;1,744;m3/s;0,147;m3/s;12656,908;m3;0;mm
32              ;Barrage des Olivettes;05/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;-0,022;m3/s;0,005;m3/s;455,719;m3;0;mm
34              ;Barrage du Salagou;05/04/24;;138,28;m NGF;97232000;m3;676,84;ha;0,147;m3/s;0,147;m3/s;12656,908;m3;0;mm
32              ;Barrage des Olivettes;06/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,005;m3/s;0,005;m3/s;455,719;m3;0;mm
34              ;Barrage du Salagou;06/04/24;;138,28;m NGF;97232000;m3;676,84;ha;0,147;m3/s;0,147;m3/s;12656,908;m3;0;mm
32              ;Barrage des Olivettes;07/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,005;m3/s;0,005;m3/s;455,719;m3;0;mm
34              ;Barrage du Salagou;07/04/24;;138,28;m NGF;97232000;m3;676,84;ha;0,147;m3/s;0,147;m3/s;12656,908;m3;0;mm
32              ;Barrage des Olivettes;08/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,005;m3/s;0,005;m3/s;455,719;m3;3,2;mm
34              ;Barrage du Salagou;08/04/24;;138,29;m NGF;97301000;m3;677,12;ha;0,945;m3/s;0,147;m3/s;12662,144;m3;3,5;mm
32              ;Barrage des Olivettes;09/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,033;m3/s;0,005;m3/s;456,093;m3;0,2;mm
34              ;Barrage du Salagou;09/04/24;;138,3;m NGF;97370000;m3;677,4;ha;0,945;m3/s;0,147;m3/s;12667,38;m3;0,5;mm
32              ;Barrage des Olivettes;10/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,011;m3/s;0,011;m3/s;914,625;m3;0;mm
34              ;Barrage du Salagou;10/04/24;;138,29;m NGF;97301000;m3;677,12;ha;-0,505;m3/s;0,294;m3/s;25392;m3;0;mm
32              ;Barrage des Olivettes;11/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,011;m3/s;0,011;m3/s;914,625;m3;0;mm
34              ;Barrage du Salagou;11/04/24;;138,28;m NGF;97232000;m3;676,84;ha;-0,505;m3/s;0,294;m3/s;25381,5;m3;0;mm
32              ;Barrage des Olivettes;12/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;-0,017;m3/s;0,011;m3/s;913,875;m3;0;mm
34              ;Barrage du Salagou;12/04/24;;138,28;m NGF;97232000;m3;676,84;ha;0,294;m3/s;0,294;m3/s;25381,5;m3;0;mm
32              ;Barrage des Olivettes;13/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,011;m3/s;0,011;m3/s;913,875;m3;0;mm
34              ;Barrage du Salagou;13/04/24;;138,29;m NGF;97301000;m3;677,12;ha;1,093;m3/s;0,294;m3/s;25392;m3;0;mm
32              ;Barrage des Olivettes;14/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,011;m3/s;0,011;m3/s;913,875;m3;0;mm
34              ;Barrage du Salagou;14/04/24;;138,28;m NGF;97232000;m3;676,84;ha;-0,505;m3/s;0,294;m3/s;25381,5;m3;0;mm
32              ;Barrage des Olivettes;15/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,011;m3/s;0,011;m3/s;913,875;m3;0;mm
34              ;Barrage du Salagou;15/04/24;;138,28;m NGF;97232000;m3;676,84;ha;0,294;m3/s;0,294;m3/s;25381,5;m3;0;mm
32              ;Barrage des Olivettes;16/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,011;m3/s;0,011;m3/s;913,875;m3;0;mm
34              ;Barrage du Salagou;16/04/24;;138,29;m NGF;97301000;m3;677,12;ha;1,093;m3/s;0,294;m3/s;25392;m3;0;mm
32              ;Barrage des Olivettes;17/04/24;;154,84;m NGF;1778423,24;m3;24,36;ha;-0,011;m3/s;0,016;m3/s;1390,956;m3;0,2;mm
34              ;Barrage du Salagou;17/04/24;;138,28;m NGF;97232000;m3;676,84;ha;-0,351;m3/s;0,448;m3/s;38647,564;m3;1;mm
32              ;Barrage des Olivettes;18/04/24;;154,84;m NGF;1778423,24;m3;24,36;ha;0,016;m3/s;0,016;m3/s;1390,956;m3;0;mm
34              ;Barrage du Salagou;18/04/24;;138,27;m NGF;97163000;m3;676,56;ha;-0,351;m3/s;0,447;m3/s;38631,576;m3;0;mm
32              ;Barrage des Olivettes;19/04/24;;154,83;m NGF;1776048,13;m3;24,34;ha;-0,011;m3/s;0,016;m3/s;1389,814;m3;0;mm
34              ;Barrage du Salagou;19/04/24;;138,27;m NGF;97163000;m3;676,56;ha;0,447;m3/s;0,447;m3/s;38631,576;m3;0;mm
32              ;Barrage des Olivettes;20/04/24;;154,82;m NGF;1773673,02;m3;24,32;ha;-0,011;m3/s;0,016;m3/s;1388,672;m3;0;mm
34              ;Barrage du Salagou;20/04/24;;138,26;m NGF;97094000;m3;676,28;ha;-0,351;m3/s;0,447;m3/s;38615,588;m3;0;mm
32              ;Barrage des Olivettes;21/04/24;;154,82;m NGF;1773673,02;m3;24,32;ha;0,016;m3/s;0,016;m3/s;1388,672;m3;0;mm
34              ;Barrage du Salagou;21/04/24;;138,26;m NGF;97094000;m3;676,28;ha;0,447;m3/s;0,447;m3/s;38615,588;m3;0;mm
32              ;Barrage des Olivettes;22/04/24;;154,83;m NGF;1776048,13;m3;24,34;ha;0,044;m3/s;0,016;m3/s;1389,814;m3;0;mm
34              ;Barrage du Salagou;22/04/24;;138,25;m NGF;97025000;m3;676;ha;-0,352;m3/s;0,447;m3/s;38599,6;m3;0;mm
32              ;Barrage des Olivettes;23/04/24;;154,82;m NGF;1773673,02;m3;24,32;ha;-0,011;m3/s;0,016;m3/s;1388,672;m3;0;mm
34              ;Barrage du Salagou;23/04/24;;138,25;m NGF;97025000;m3;676;ha;0,447;m3/s;0,447;m3/s;38599,6;m3;0;mm
32              ;Barrage des Olivettes;24/04/24;;154,8;m NGF;1768922,8;m3;24,28;ha;-0,055;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;24/04/24;;138,23;m NGF;96887000;m3;675,44;ha;-1,597;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;25/04/24;;154,79;m NGF;1766547,69;m3;24,27;ha;-0,027;m3/s;0;m3/s;0;m3;2,8;mm
34              ;Barrage du Salagou;25/04/24;;138,23;m NGF;96887000;m3;675,44;ha;0;m3/s;0;m3/s;0;m3;4;mm
32              ;Barrage des Olivettes;26/04/24;;154,79;m NGF;1766547,69;m3;24,27;ha;0;m3/s;0;m3/s;0;m3;1,8;mm
34              ;Barrage du Salagou;26/04/24;;138,24;m NGF;96956000;m3;675,72;ha;0,799;m3/s;0;m3/s;0;m3;5,5;mm
32              ;Barrage des Olivettes;27/04/24;;154,79;m NGF;1766547,69;m3;24,27;ha;0;m3/s;0;m3/s;0;m3;1,2;mm
34              ;Barrage du Salagou;27/04/24;;138,24;m NGF;96956000;m3;675,72;ha;0;m3/s;0;m3/s;0;m3;4,5;mm
32              ;Barrage des Olivettes;28/04/24;;154,79;m NGF;1766547,69;m3;24,27;ha;0;m3/s;0;m3/s;0;m3;35,3;mm
34              ;Barrage du Salagou;28/04/24;;138,25;m NGF;97025000;m3;676;ha;0,799;m3/s;0;m3/s;0;m3;47,5;mm
32              ;Barrage des Olivettes;29/04/24;;154,85;m NGF;1780798,35;m3;24,37;ha;0,165;m3/s;0;m3/s;0;m3;11,7;mm
34              ;Barrage du Salagou;29/04/24;;138,3;m NGF;97370000;m3;677,4;ha;3,993;m3/s;0;m3/s;0;m3;9,5;mm
32              ;Barrage des Olivettes;30/04/24;;154,86;m NGF;1783173,46;m3;24,39;ha;0,027;m3/s;0;m3/s;0;m3;8,8;mm
34              ;Barrage du Salagou;30/04/24;;138,35;m NGF;97715000;m3;678,8;ha;3,993;m3/s;0;m3/s;0;m3;8;mm
32              ;Barrage des Olivettes;01/05/24;;154,87;m NGF;1785548,57;m3;24,41;ha;0,027;m3/s;0;m3/s;0;m3;20,5;mm
34              ;Barrage du Salagou;01/05/24;;138,37;m NGF;97853000;m3;679,36;ha;1,597;m3/s;0;m3/s;0;m3;27;mm
32              ;Barrage des Olivettes;02/05/24;;155;m NGF;1816425;m3;24,65;ha;0,357;m3/s;0;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;02/05/24;;138,45;m NGF;98405000;m3;681,6;ha;6,389;m3/s;0;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;03/05/24;;155,05;m NGF;1829163,9;m3;24,73;ha;0,152;m3/s;0,005;m3/s;412,991;m3;0;mm
34              ;Barrage du Salagou;03/05/24;;138,48;m NGF;98612000;m3;682,44;ha;2,528;m3/s;0,132;m3/s;11396,748;m3;0;mm
32              ;Barrage des Olivettes;04/05/24;;155,07;m NGF;1834259,46;m3;24,76;ha;0,064;m3/s;0,005;m3/s;413,492;m3;0,2;mm
34              ;Barrage du Salagou;04/05/24;;138,48;m NGF;98612000;m3;682,44;ha;0,132;m3/s;0,132;m3/s;11396,748;m3;0;mm
32              ;Barrage des Olivettes;05/05/24;;155,08;m NGF;1836807,24;m3;24,78;ha;0,034;m3/s;0,005;m3/s;413,826;m3;3,8;mm
34              ;Barrage du Salagou;05/05/24;;138,5;m NGF;98750000;m3;683;ha;1,729;m3/s;0,132;m3/s;11406,1;m3;4,5;mm
32              ;Barrage des Olivettes;06/05/24;;155,08;m NGF;1836807,24;m3;24,78;ha;0,005;m3/s;0,005;m3/s;413,826;m3;0,2;mm
34              ;Barrage du Salagou;06/05/24;;138,51;m NGF;98819000;m3;683,28;ha;0,931;m3/s;0,132;m3/s;11410,776;m3;1;mm
32              ;Barrage des Olivettes;07/05/24;;155,09;m NGF;1839355,02;m3;24,79;ha;0,034;m3/s;0,005;m3/s;413,993;m3;0;mm
34              ;Barrage du Salagou;07/05/24;;138,52;m NGF;98888000;m3;683,56;ha;0,931;m3/s;0,132;m3/s;11415,452;m3;0;mm
